WORD,UK PRONUNCIATION,US PRONUNCIATION,URL,TRANSLATE
craftsmanship,[ˈkrɑːftsmənʃɪp],[ˈkræftsmənʃɪp],https://dict.youdao.com/w/eng/craftsmanship/#keyfrom=dict2,n.手艺
crane,[kreɪn],[kreɪn],https://dict.youdao.com/w/eng/crane/#keyfrom=dict2,n.鹤，起重机
crash,[kræʃ],[kræʃ],https://dict.youdao.com/w/eng/crash/#keyfrom=dict2,v.碰撞 n.坠毁
crate,[kreɪt],[kreɪt],https://dict.youdao.com/w/eng/crate/#keyfrom=dict2,n.一箱，篓，筐
crave,[kreɪv],[kreɪv],https://dict.youdao.com/w/eng/crave/#keyfrom=dict2,v.渴望，恳求
crawl,[krɔːl],[krɔːl],https://dict.youdao.com/w/eng/crawl/#keyfrom=dict2,v.爬行，徐徐行进
craziness,[ˈkreɪzinəs],[ˈkreɪzinəs],https://dict.youdao.com/w/eng/craziness/#keyfrom=dict2,n.疯狂
crazy,[ˈkreɪzi],[ˈkreɪzi],https://dict.youdao.com/w/eng/crazy/#keyfrom=dict2,adj.疯狂的，迷恋的
cream,[kriːm],[kriːm],https://dict.youdao.com/w/eng/cream/#keyfrom=dict2,n.乳脂，奶油
creamy,[ˈkriːmi],[ˈkriːmi],https://dict.youdao.com/w/eng/creamy/#keyfrom=dict2,adj.奶油的，奶黄色的
create,[kriˈeɪt],[kriˈeɪt],https://dict.youdao.com/w/eng/create/#keyfrom=dict2,v.创造，创作，造成
creation,[kriˈeɪʃ(ə)n],[kriˈeɪʃn],https://dict.youdao.com/w/eng/creation/#keyfrom=dict2,n.创造，创造物
creative,[kriˈeɪtɪv],[kriˈeɪtɪv],https://dict.youdao.com/w/eng/creative/#keyfrom=dict2,adj.有创造力(性)的
creature,[ˈkriːtʃə(r)],[ˈkriːtʃər],https://dict.youdao.com/w/eng/creature/#keyfrom=dict2,n.家伙，生物
credit,[ˈkredɪt],[ˈkredɪt],https://dict.youdao.com/w/eng/credit/#keyfrom=dict2,n.信誉，信用 v.相信
creditworthiness,[ˈkredɪtwɜːðinəs],[ˈkredɪtwɜːrðinəs],https://dict.youdao.com/w/eng/creditworthiness/#keyfrom=dict2,n.商誉
creditworthy,[ˈkredɪtwɜːði],[ˈkredɪtwɜːrði],https://dict.youdao.com/w/eng/creditworthy/#keyfrom=dict2,adj.有信誉的
creek,[kriːk],[kriːk],https://dict.youdao.com/w/eng/creek/#keyfrom=dict2,n.小川，小湾
creep,[kriːp],[kriːp],https://dict.youdao.com/w/eng/creep/#keyfrom=dict2,v.爬行，蔓延
crew,[kruː],[kruː],https://dict.youdao.com/w/eng/crew/#keyfrom=dict2,n.(飞机等的)全体人员
cricket,[ˈkrɪkɪt],[ˈkrɪkɪt],https://dict.youdao.com/w/eng/cricket/#keyfrom=dict2,n.板球，蟋蟀
crime,[kraɪm],[kraɪm],https://dict.youdao.com/w/eng/crime/#keyfrom=dict2,n.罪，罪行
criminal,[ˈkrɪmɪn(ə)l],[ˈkrɪmɪn(ə)l],https://dict.youdao.com/w/eng/criminal/#keyfrom=dict2,n.罪犯 adj.犯罪的
crimson,[ˈkrɪmzn],[ˈkrɪmz(ə)n],https://dict.youdao.com/w/eng/crimson/#keyfrom=dict2,adj. & n.深红色(的)
cripple,[ˈkrɪp(ə)l],[ˈkrɪpl],https://dict.youdao.com/w/eng/cripple/#keyfrom=dict2,n.跛子 v.使残废
crisis,[ˈkraɪsɪs],[ˈkraɪsɪs],https://dict.youdao.com/w/eng/crisis/#keyfrom=dict2,n.危险，危险期
crisp,[krɪsp],[krɪsp],https://dict.youdao.com/w/eng/crisp/#keyfrom=dict2,adj.松脆的，鲜嫩的
critic,[ˈkrɪtɪk],[ˈkrɪtɪk],https://dict.youdao.com/w/eng/critic/#keyfrom=dict2,n.评论家，爱挑剔的人
critical,[ˈkrɪtɪk(ə)l],[ˈkrɪtɪkl],https://dict.youdao.com/w/eng/critical/#keyfrom=dict2,adj.批评的，危急的
criticism,[ˈkrɪtɪsɪzəm],[ˈkrɪtɪsɪzəm],https://dict.youdao.com/w/eng/criticism/#keyfrom=dict2,n.批评
criticize,[ˈkrɪtɪsaɪz],[ˈkrɪtɪsaɪz],https://dict.youdao.com/w/eng/criticize/#keyfrom=dict2,v.批评，评论
crook,[krʊk],[krʊk],https://dict.youdao.com/w/eng/crook/#keyfrom=dict2,n.钩子
crooked,[ˈkrʊkɪd],[ˈkrʊkɪd],https://dict.youdao.com/w/eng/crooked/#keyfrom=dict2,adj.弯曲的，歪的
crop,[krɒp],[krɑːp],https://dict.youdao.com/w/eng/crop/#keyfrom=dict2,n.作物，庄稼
cross,[krɒs],[krɔːs],https://dict.youdao.com/w/eng/cross/#keyfrom=dict2,n.十字，交叉 v.横过
crossing,[ˈkrɒsɪŋ],[ˈkrɔːsɪŋ],https://dict.youdao.com/w/eng/crossing/#keyfrom=dict2,n.交叉，十字路口
crossroads,[ˈkrɒsrəʊdz],[ˈkrɔːsroʊdz],https://dict.youdao.com/w/eng/crossroads/#keyfrom=dict2,n.交叉路口，十字路
crouch,[kraʊtʃ],[kraʊtʃ],https://dict.youdao.com/w/eng/crouch/#keyfrom=dict2,v.蹲下，缩着
crow,[krəʊ],[kroʊ],https://dict.youdao.com/w/eng/crow/#keyfrom=dict2,n.乌鸦 v.鸦啼
crowd,[kraʊd],[kraʊd],https://dict.youdao.com/w/eng/crowd/#keyfrom=dict2,n.人群 v.挤满
crown,[kraʊn],[kraʊn],https://dict.youdao.com/w/eng/crown/#keyfrom=dict2,n.王冠 v.加冕
crude,[kruːd],[kruːd],https://dict.youdao.com/w/eng/crude/#keyfrom=dict2,adj.未加工的，粗糙的
cruel,[ˈkruːəl],[ˈkruːəl],https://dict.youdao.com/w/eng/cruel/#keyfrom=dict2,adj.残酷的，残忍的
cruelty,[ˈkruːəlti],[ˈkruːəlti],https://dict.youdao.com/w/eng/cruelty/#keyfrom=dict2,n.残忍，残酷行为
cruise,[kruːz],[kruːz],https://dict.youdao.com/w/eng/cruise/#keyfrom=dict2,v.巡游，巡航
crumb,[krʌm],[krʌm],https://dict.youdao.com/w/eng/crumb/#keyfrom=dict2,n.面包屑
crumble,[ˈkrʌmb(ə)l],[ˈkrʌmbl],https://dict.youdao.com/w/eng/crumble/#keyfrom=dict2,adj.粉碎，崩溃
crush,[krʌʃ],[krʌʃ],https://dict.youdao.com/w/eng/crush/#keyfrom=dict2,v.压榨，粉碎
crust,[krʌst],[krʌst],https://dict.youdao.com/w/eng/crust/#keyfrom=dict2,n.面包皮，硬的表面
crutch,[krʌtʃ],[krʌtʃ],https://dict.youdao.com/w/eng/crutch/#keyfrom=dict2,n.拐杖
cry,[kraɪ],[kraɪ],https://dict.youdao.com/w/eng/cry/#keyfrom=dict2,v. & n.叫喊，哭泣
crystal,[ˈkrɪst(ə)l],[ˈkrɪstl],https://dict.youdao.com/w/eng/crystal/#keyfrom=dict2,n.水晶，晶体
cube,[kjuːb],[kjuːb],https://dict.youdao.com/w/eng/cube/#keyfrom=dict2,n.立方体，三次方
cubic,[ˈkjuːbɪk],[ˈkjuːbɪk],https://dict.youdao.com/w/eng/cubic/#keyfrom=dict2,adj.立方的
cubism,[ˈkjuːbɪzəm],[ˈkjuːbɪzəm],https://dict.youdao.com/w/eng/cubism/#keyfrom=dict2,n.立体主义
cuckoo,[ˈkʊkuː],[ˈkʊkuː],https://dict.youdao.com/w/eng/cuckoo/#keyfrom=dict2,n.布谷鸟，杜鹃
cucumber,[ˈkjuːkʌmbə(r)],[ˈkjuːkʌmbər],https://dict.youdao.com/w/eng/cucumber/#keyfrom=dict2,n.黄瓜
cultivate,[ˈkʌltɪveɪt],[ˈkʌltɪveɪt],https://dict.youdao.com/w/eng/cultivate/#keyfrom=dict2,v.耕作，栽培，培养
cultivation,[ˌkʌltɪˈveɪʃ(ə)n],[ˌkʌltɪˈveɪʃ(ə)n],https://dict.youdao.com/w/eng/cultivation/#keyfrom=dict2,n.耕作，培养
cultural,[ˈkʌltʃərəl],[ˈkʌltʃərəl],https://dict.youdao.com/w/eng/cultural/#keyfrom=dict2,adj.文化的
culture,[ˈkʌltʃə(r)],[ˈkʌltʃər],https://dict.youdao.com/w/eng/culture/#keyfrom=dict2,n.文化，养殖
cunning,[ˈkʌnɪŋ],[ˈkʌnɪŋ],https://dict.youdao.com/w/eng/cunning/#keyfrom=dict2,adj.狡猾的，狡诈的
cup,[kʌp],[kʌp],https://dict.youdao.com/w/eng/cup/#keyfrom=dict2,n.杯子，一杯
cupboard,[ˈkʌbəd],[ˈkʌbərd],https://dict.youdao.com/w/eng/cupboard/#keyfrom=dict2,n.碗橱
curb,[kɜːb],[kɜːrb],https://dict.youdao.com/w/eng/curb/#keyfrom=dict2,v.制止，束缚
cure,[kjʊə(r)],[kjʊr],https://dict.youdao.com/w/eng/cure/#keyfrom=dict2,v. & n.治疗，矫正
curiosity,[ˌkjʊəriˈɒsəti],[ˌkjʊriˈɑːsəti],https://dict.youdao.com/w/eng/curiosity/#keyfrom=dict2,n.好奇心，古玩
curious,[ˈkjʊəriəs],[ˈkjʊriəs],https://dict.youdao.com/w/eng/curious/#keyfrom=dict2,adj.好奇的，爱打听的
curl,[kɜːl],[kɜːrl],https://dict.youdao.com/w/eng/curl/#keyfrom=dict2,v.卷曲，缭绕 n.卷发
curly,[ˈkɜːli],[ˈkɜːrli],https://dict.youdao.com/w/eng/curly/#keyfrom=dict2,adj.卷曲的，波浪式的
currency,[ˈkʌrənsi],[ˈkɜːrənsi],https://dict.youdao.com/w/eng/currency/#keyfrom=dict2,n.通货，货币
current,[ˈkʌrənt],[ˈkɜːrənt],https://dict.youdao.com/w/eng/current/#keyfrom=dict2,adj.现令的 n.流
currently,[ˈkʌrəntli],[ˈkɜːrəntli],https://dict.youdao.com/w/eng/currently/#keyfrom=dict2,adv.当前，广泛地
curse,[kɜːs],[kɜːrs],https://dict.youdao.com/w/eng/curse/#keyfrom=dict2,n. & v.诅咒，咒骂
curtail,[kɜːˈteɪl],[kɜːrˈteɪl],https://dict.youdao.com/w/eng/curtail/#keyfrom=dict2,n.削减，剥夺
curtain,[ˈkɜːt(ə)n],[ˈkɜːrt(ə)n],https://dict.youdao.com/w/eng/curtain/#keyfrom=dict2,n.窗帘，幕布
curve,[kɜːv],[kɜːrv],https://dict.youdao.com/w/eng/curve/#keyfrom=dict2,n.曲线，弯曲
cushion,[ˈkʊʃn],[ˈkʊʃn],https://dict.youdao.com/w/eng/cushion/#keyfrom=dict2,n.垫子，靠垫
custody,[ˈkʌstədi],[ˈkʌstədi],https://dict.youdao.com/w/eng/custody/#keyfrom=dict2,n.保管，监护
custom,[ˈkʌstəm],[ˈkʌstəm],https://dict.youdao.com/w/eng/custom/#keyfrom=dict2,n.风俗，习惯
customary,[ˈkʌstəməri],[ˈkʌstəmeri],https://dict.youdao.com/w/eng/customary/#keyfrom=dict2,adj.习惯的，通常的
customer,[ˈkʌstəmə(r)],[ˈkʌstəmər],https://dict.youdao.com/w/eng/customer/#keyfrom=dict2,n.顾客，主顾
customs,[ˈkʌstəmz],[ˈkʌstəmz],https://dict.youdao.com/w/eng/customs/#keyfrom=dict2,n.海关
cut,[kʌt],[kʌt],https://dict.youdao.com/w/eng/cut/#keyfrom=dict2,v.割，切，削减，切断
cutlery,[ˈkʌtləri],[ˈkʌtləri],https://dict.youdao.com/w/eng/cutlery/#keyfrom=dict2,n.刀具，餐刀
cutter,[ˈkʌtə(r)],[ˈkʌtər],https://dict.youdao.com/w/eng/cutter/#keyfrom=dict2,n.刀具，裁剪者
cutting,[ˈkʌtɪŋ],[ˈkʌtɪŋ],https://dict.youdao.com/w/eng/cutting/#keyfrom=dict2,n.切片，剪辑
cycle,[ˈsaɪk(ə)l],[ˈsaɪkl],https://dict.youdao.com/w/eng/cycle/#keyfrom=dict2,n.周期，循环，自行车
cyclist,[ˈsaɪklɪst],[ˈsaɪklɪst],https://dict.youdao.com/w/eng/cyclist/#keyfrom=dict2,n.自行车运动员
dad,[dæd],[dæd],https://dict.youdao.com/w/eng/dad/#keyfrom=dict2,n.爸爸
dagger,[ˈdæɡə(r)],[ˈdæɡər],https://dict.youdao.com/w/eng/dagger/#keyfrom=dict2,n.匕首
daily,[ˈdeɪli],[ˈdeɪli],https://dict.youdao.com/w/eng/daily/#keyfrom=dict2,adj.每日的，每天的 adv.天天，每天
dainty,[ˈdeɪnti],[ˈdeɪnti],https://dict.youdao.com/w/eng/dainty/#keyfrom=dict2,adj.优雅，考究
dairy,[ˈdeəri],[ˈderi],https://dict.youdao.com/w/eng/dairy/#keyfrom=dict2,n.奶牛场，乳品商店
dam,[dæm],[dæm],https://dict.youdao.com/w/eng/dam/#keyfrom=dict2,n.坝，水坝;障碍 v.控制，筑坝
damage,[ˈdæmɪdʒ],[ˈdæmɪdʒ],https://dict.youdao.com/w/eng/damage/#keyfrom=dict2,v. & n.损害，破坏
damn,[dæm],[dæm],https://dict.youdao.com/w/eng/damn/#keyfrom=dict2,v. & n.诅咒
damp,[dæmp],[dæmp],https://dict.youdao.com/w/eng/damp/#keyfrom=dict2,adj.潮湿的 n.潮气
dance,[dɑːns],[dæns],https://dict.youdao.com/w/eng/dance/#keyfrom=dict2,v.跳舞 n.舞蹈
dancer,[ˈdɑːnsə(r)],[ˈdænsər],https://dict.youdao.com/w/eng/dancer/#keyfrom=dict2,n.舞蹈者，舞蹈演员
danger,[ˈdeɪndʒə(r)],[ˈdeɪndʒər],https://dict.youdao.com/w/eng/danger/#keyfrom=dict2,n.危险，威胁
dangerous,[ˈdeɪndʒərəs],[ˈdeɪndʒərəs],https://dict.youdao.com/w/eng/dangerous/#keyfrom=dict2,adj.有危险的
Danish,[ˈdeɪnɪʃ],[ˈdeɪnɪʃ],https://dict.youdao.com/w/eng/Danish/#keyfrom=dict2,adj. & n.丹麦人(的)
dare,[deə(r)],[der],https://dict.youdao.com/w/eng/dare/#keyfrom=dict2,v.敢，挑战，竟敢
daring,[ˈdeərɪŋ],[ˈderɪŋ],https://dict.youdao.com/w/eng/daring/#keyfrom=dict2,adj.大胆的，勇敢的
dark,[dɑːk],[dɑːrk],https://dict.youdao.com/w/eng/dark/#keyfrom=dict2,adj.黑暗的 n.暗处
darken,[ˈdɑːkən],[ˈdɑːrkən],https://dict.youdao.com/w/eng/darken/#keyfrom=dict2,v.变黑，转暗
darkness,[ˈdɑːknəs],[ˈdɑːrknəs],https://dict.youdao.com/w/eng/darkness/#keyfrom=dict2,n.黑暗
darling,[ˈdɑːlɪŋ],[ˈdɑːrlɪŋ],https://dict.youdao.com/w/eng/darling/#keyfrom=dict2,n.爱人 adj.心爱的
dart,[dɑːt],[dɑːrt],https://dict.youdao.com/w/eng/dart/#keyfrom=dict2,n.飞标游戏
dash,[dæʃ],[dæʃ],https://dict.youdao.com/w/eng/dash/#keyfrom=dict2,v.猛冲，泼溅 n.破折号
data,[ˈdeɪtə],[ˈdeɪtə; ˈdætə],https://dict.youdao.com/w/eng/data/#keyfrom=dict2,n.(复数)资料，数据
date,[deɪt],[deɪt],https://dict.youdao.com/w/eng/date/#keyfrom=dict2,n.日期 v.注日期
dating,[ˈdeɪtɪŋ],[ˈdeɪtɪŋ],https://dict.youdao.com/w/eng/dating/#keyfrom=dict2,n.约会
daughter,[ˈdɔːtə(r)],[ˈdɔːtər],https://dict.youdao.com/w/eng/daughter/#keyfrom=dict2,n.女儿
daughter-in-law,[ˈdɔːtər ɪn lɔː],[ˈdɔːtər ɪn lɔː],https://dict.youdao.com/w/eng/daughter-in-law/#keyfrom=dict2,n.儿媳
dawn,[dɔːn],[dɔːn],https://dict.youdao.com/w/eng/dawn/#keyfrom=dict2,n.黎明，开端
day,[deɪ],[deɪ],https://dict.youdao.com/w/eng/day/#keyfrom=dict2,n.一天，白天
daybreak,[ˈdeɪbreɪk],[ˈdeɪbreɪk],https://dict.youdao.com/w/eng/daybreak/#keyfrom=dict2,n.破晓
daylight,[ˈdeɪlaɪt],[ˈdeɪlaɪt],https://dict.youdao.com/w/eng/daylight/#keyfrom=dict2,n.日光，白昼
daytime,[ˈdeɪtaɪm],[ˈdeɪtaɪm],https://dict.youdao.com/w/eng/daytime/#keyfrom=dict2,n.日间
daze,[deɪz],[deɪz],https://dict.youdao.com/w/eng/daze/#keyfrom=dict2,v.耀眼，使迷乱
dazzle,[ˈdæz(ə)l],[ˈdæzl],https://dict.youdao.com/w/eng/dazzle/#keyfrom=dict2,v.使眼花缭乱
dazzling,[ˈdæz(ə)lɪŋ],[ˈdæzlɪŋ],https://dict.youdao.com/w/eng/dazzling/#keyfrom=dict2,adj.令人目眩的
dead,[ded],[ded],https://dict.youdao.com/w/eng/dead/#keyfrom=dict2,adj.死的 n.死者
deadline,[ˈdedlaɪn],[ˈdedlaɪn],https://dict.youdao.com/w/eng/deadline/#keyfrom=dict2,n.期限
deadly,[ˈdedli],[ˈdedli],https://dict.youdao.com/w/eng/deadly/#keyfrom=dict2,adj.致命的，死一般的
deaf,[def],[def],https://dict.youdao.com/w/eng/deaf/#keyfrom=dict2,adj.聋的
deafen,[ˈdefn],[ˈdefn],https://dict.youdao.com/w/eng/deafen/#keyfrom=dict2,v.使聋，震聋
deal,[diːl],[diːl],https://dict.youdao.com/w/eng/deal/#keyfrom=dict2,v.处理，交易 n.买卖
dealer,[ˈdiːlə(r)],[ˈdiːlər],https://dict.youdao.com/w/eng/dealer/#keyfrom=dict2,n.商人，贩子
dealing,[ˈdiːlɪŋ],[ˈdiːlɪŋ],https://dict.youdao.com/w/eng/dealing/#keyfrom=dict2,n.交往，生意
dean,[diːn],[diːn],https://dict.youdao.com/w/eng/dean/#keyfrom=dict2,n.系主任
dear,[dɪə(r)],[dɪr],https://dict.youdao.com/w/eng/dear/#keyfrom=dict2,adj.亲爱的，敬爱的
death,[deθ],[deθ],https://dict.youdao.com/w/eng/death/#keyfrom=dict2,n.死，死亡
deathly,[ˈdeθli],[ˈdeθli],https://dict.youdao.com/w/eng/deathly/#keyfrom=dict2,adj.致死的
debate,[dɪˈbeɪt],[dɪˈbeɪt],https://dict.youdao.com/w/eng/debate/#keyfrom=dict2,v. & n.辩论，讨论
debit,[ˈdebɪt],[ˈdebɪt],https://dict.youdao.com/w/eng/debit/#keyfrom=dict2,n.借方
debt,[det],[det],https://dict.youdao.com/w/eng/debt/#keyfrom=dict2,n.债，债务
decade,[ˈdekeɪd],[ˈdekeɪdˌdɪˈkeɪd],https://dict.youdao.com/w/eng/decade/#keyfrom=dict2,n.十年
decay,[dɪˈkeɪ],[dɪˈkeɪ],https://dict.youdao.com/w/eng/decay/#keyfrom=dict2,v. & n.腐烂，衰败
deceased,[dɪˈsiːst],[dɪˈsiːst],https://dict.youdao.com/w/eng/deceased/#keyfrom=dict2,adj.已死的
deceit,[dɪˈsiːt],[dɪˈsiːt],https://dict.youdao.com/w/eng/deceit/#keyfrom=dict2,n.欺骗，欺诈行为
deceitful,[dɪˈsiːtf(ə)l],[dɪˈsiːtfl],https://dict.youdao.com/w/eng/deceitful/#keyfrom=dict2,adj.欺骗性的
deceive,[dɪˈsiːv],[dɪˈsiːv],https://dict.youdao.com/w/eng/deceive/#keyfrom=dict2,v.欺骗
December,[dɪˈsembə(r)],[dɪˈsembər],https://dict.youdao.com/w/eng/December/#keyfrom=dict2,n.十二月
decency,[ˈdiːs(ə)nsi],[ˈdiːs(ə)nsi],https://dict.youdao.com/w/eng/decency/#keyfrom=dict2,n.体面
decent,[ˈdiːs(ə)nt],[ˈdiːs(ə)nt],https://dict.youdao.com/w/eng/decent/#keyfrom=dict2,adj.体面的，像样的
deception,[dɪˈsepʃn],[dɪˈsepʃn],https://dict.youdao.com/w/eng/deception/#keyfrom=dict2,n.欺诈
decide,[dɪˈsaɪd],[dɪˈsaɪd],https://dict.youdao.com/w/eng/decide/#keyfrom=dict2,v.决定，判决
decided,[dɪˈsaɪdɪd],[dɪˈsaɪdɪd],https://dict.youdao.com/w/eng/decided/#keyfrom=dict2,adj.明确的，果断的
decidedly,[dɪˈsaɪdɪdli],[dɪˈsaɪdɪdli],https://dict.youdao.com/w/eng/decidedly/#keyfrom=dict2,adv.明确地，果断的
decimal,[ˈdesɪm(ə)l],[ˈdesɪml],https://dict.youdao.com/w/eng/decimal/#keyfrom=dict2,adj.十进制的，小数的
decision,[dɪˈsɪʒ(ə)n],[dɪˈsɪʒn],https://dict.youdao.com/w/eng/decision/#keyfrom=dict2,n.决定，决议
decisive,[dɪˈsaɪsɪv],[dɪˈsaɪsɪv],https://dict.youdao.com/w/eng/decisive/#keyfrom=dict2,adj.决定性，明确的
deck,[dek],[dek],https://dict.youdao.com/w/eng/deck/#keyfrom=dict2,n.甲板
declaration,[ˌdekləˈreɪʃn],[ˌdekləˈreɪʃn],https://dict.youdao.com/w/eng/declaration/#keyfrom=dict2,n.宣布，宣告
declare,[dɪˈkleə(r)],[dɪˈkler],https://dict.youdao.com/w/eng/declare/#keyfrom=dict2,v.宣布，声明
decline,[dɪˈklaɪn],[dɪˈklaɪn],https://dict.youdao.com/w/eng/decline/#keyfrom=dict2,v.婉谢，推辞 n.衰落
declining,[dɪˈklaɪnɪŋ],[dɪˈklaɪnɪŋ],https://dict.youdao.com/w/eng/declining/#keyfrom=dict2,adj.下降的，衰落的
decompose,[ˌdiːkəmˈpəʊz],[ˌdiːkəmˈpoʊz],https://dict.youdao.com/w/eng/decompose/#keyfrom=dict2,v.分解，腐烂
decorate,[ˈdekəreɪt],[ˈdekəreɪt],https://dict.youdao.com/w/eng/decorate/#keyfrom=dict2,v.装饰
decoration,[ˌdekəˈreɪʃn],[ˌdekəˈreɪʃn],https://dict.youdao.com/w/eng/decoration/#keyfrom=dict2,n.装饰物
decorative,[ˈdekərətɪv],[ˈdekəreɪtɪv],https://dict.youdao.com/w/eng/decorative/#keyfrom=dict2,adj.装饰的，装璜的
decrease,[dɪˈkriːs],[dɪˈkriːs; ˈdiːkriːs],https://dict.youdao.com/w/eng/decrease/#keyfrom=dict2,v. & n.减少
decree,[dɪˈkriː],[dɪˈkriː],https://dict.youdao.com/w/eng/decree/#keyfrom=dict2,n.法令 v.判决
dedicate,[ˈdedɪkeɪt],[ˈdedɪkeɪt],https://dict.youdao.com/w/eng/dedicate/#keyfrom=dict2,v.奉献，致力
deduce,[dɪˈdjuːs],[dɪˈduːs],https://dict.youdao.com/w/eng/deduce/#keyfrom=dict2,v.演绎，推断
deduct,[dɪˈdʌkt],[dɪˈdʌkt],https://dict.youdao.com/w/eng/deduct/#keyfrom=dict2,v.减
deduction,[dɪˈdʌkʃn],[dɪˈdʌkʃn],https://dict.youdao.com/w/eng/deduction/#keyfrom=dict2,n.推断，减少
deed,[diːd],[diːd],https://dict.youdao.com/w/eng/deed/#keyfrom=dict2,n.行为，契据
deem,[diːm],[diːm],https://dict.youdao.com/w/eng/deem/#keyfrom=dict2,v.以为，认为
deep,[diːp],[diːp],https://dict.youdao.com/w/eng/deep/#keyfrom=dict2,adj.深的，深远的
deepen,[ˈdiːpən],[ˈdiːpən],https://dict.youdao.com/w/eng/deepen/#keyfrom=dict2,v.加深，深化
deeply,[ˈdiːpli],[ˈdiːpli],https://dict.youdao.com/w/eng/deeply/#keyfrom=dict2,adv.深深的，深切地
deer,[dɪə(r)],[dɪr],https://dict.youdao.com/w/eng/deer/#keyfrom=dict2,n.鹿
default,[dɪˈfɔːlt],[dɪˈfɔːltˌˈdiːfɔːlt],https://dict.youdao.com/w/eng/default/#keyfrom=dict2,n. & v.不履行，不负责
defeat,[dɪˈfiːt],[dɪˈfiːt],https://dict.youdao.com/w/eng/defeat/#keyfrom=dict2,v.击败 n.失败
defect,[ˈdiːfekt],[ˈdiːfekt],https://dict.youdao.com/w/eng/defect/#keyfrom=dict2,n.缺点，缺陷
defective,[dɪˈfektɪv],[dɪˈfektɪv],https://dict.youdao.com/w/eng/defective/#keyfrom=dict2,adj.有缺点的
defence,[dɪˈfens],[dɪˈfens],https://dict.youdao.com/w/eng/defence/#keyfrom=dict2,n.保卫，防御
defend,[dɪˈfend],[dɪˈfend],https://dict.youdao.com/w/eng/defend/#keyfrom=dict2,v.保卫，为辩护
defer,[dɪˈfɜː(r)],[dɪˈfɜːr],https://dict.youdao.com/w/eng/defer/#keyfrom=dict2,v.拖延
defiance,[dɪˈfaɪəns],[dɪˈfaɪəns],https://dict.youdao.com/w/eng/defiance/#keyfrom=dict2,n.蔑视，挑战
defiant,[dɪˈfaɪənt],[dɪˈfaɪənt],https://dict.youdao.com/w/eng/defiant/#keyfrom=dict2,adj.无礼的，挑战的
deficiency,[dɪˈfɪʃ(ə)nsi],[dɪˈfɪʃnsi],https://dict.youdao.com/w/eng/deficiency/#keyfrom=dict2,n.缺乏
deficient,[dɪˈfɪʃ(ə)nt],[dɪˈfɪʃ(ə)nt],https://dict.youdao.com/w/eng/deficient/#keyfrom=dict2,adj.缺乏的，不足的
deficit,[ˈdefɪsɪt],[ˈdefɪsɪt],https://dict.youdao.com/w/eng/deficit/#keyfrom=dict2,n.赤字
define,[dɪˈfaɪn],[dɪˈfaɪn],https://dict.youdao.com/w/eng/define/#keyfrom=dict2,v.下定义，界定，规定
definite,[ˈdefɪnət],[ˈdefɪnət],https://dict.youdao.com/w/eng/definite/#keyfrom=dict2,adj.明确的，限定的
definitely,[ˈdefɪnətli],[ˈdefɪnətli],https://dict.youdao.com/w/eng/definitely/#keyfrom=dict2,adv.明确地，肯定地
definition,[ˌdefɪˈnɪʃn],[ˌdefɪˈnɪʃn],https://dict.youdao.com/w/eng/definition/#keyfrom=dict2,n.定义，解释
definitive,[dɪˈfɪnətɪv],[dɪˈfɪnətɪv],https://dict.youdao.com/w/eng/definitive/#keyfrom=dict2,adv.定义的
deflate,[dɪˈfleɪt; ˌdiːˈfleɪt],[dɪˈfleɪt; ˌdiːˈfleɪt],https://dict.youdao.com/w/eng/deflate/#keyfrom=dict2,v.收缩，紧缩
deflect,[dɪˈflekt],[dɪˈflekt],https://dict.youdao.com/w/eng/deflect/#keyfrom=dict2,v.偏斜
deflection,[dɪˈflekʃn],[dɪˈflekʃn],https://dict.youdao.com/w/eng/deflection/#keyfrom=dict2,n.偏转，偏斜
deform,[dɪˈfɔːm],[dɪˈfɔːrm],https://dict.youdao.com/w/eng/deform/#keyfrom=dict2,v.使变形，使残废
deformation,[ˌdiːfɔːˈmeɪʃn],[ˌdiːfɔːrˈmeɪʃn],https://dict.youdao.com/w/eng/deformation/#keyfrom=dict2,n.变形
defray,[dɪˈfreɪ],[dɪˈfreɪ],https://dict.youdao.com/w/eng/defray/#keyfrom=dict2,v.支付
defy,[dɪˈfaɪ],[dɪˈfaɪ],https://dict.youdao.com/w/eng/defy/#keyfrom=dict2,v.反抗，蔑视，使不能
degradation,[ˌdeɡrəˈdeɪʃn],[ˌdeɡrəˈdeɪʃn],https://dict.youdao.com/w/eng/degradation/#keyfrom=dict2,n.降低，恶化
degrade,[dɪˈɡreɪd],[dɪˈɡreɪd],https://dict.youdao.com/w/eng/degrade/#keyfrom=dict2,v.败低，下降，堕落
degree,[dɪˈɡriː],[dɪˈɡriː],https://dict.youdao.com/w/eng/degree/#keyfrom=dict2,n.程度，度，学位
delay,[dɪˈleɪ],[dɪˈleɪ],https://dict.youdao.com/w/eng/delay/#keyfrom=dict2,v. & n.耽搁，延误
delcredere,[delˈkreɪdəri],[delˈkreɪdəri],https://dict.youdao.com/w/eng/delcredere/#keyfrom=dict2,n.保付
